rating;title;text;category;ai_generated
1;Constantly disconnecting;I cannot recommend this mouse. It drops the connection every 5 minutes, making it impossible to use for work. I tried updating the drivers and changing batteries, but nothing worked. Returning it immediately.;Electronics;1
5;Excellent pants.;These pants are perfect. They are so soft, fit very well and have plenty of pockets. I love the towel loop in the back, it is perfect for the gym. I would highly recommend this product.;Clothing_Shoes_and_Jewelry;0
5;These work great!;Stop hesitating in buying paper plates/bowls that are compostable! These are sturdy, don’t get soggy, and are better for our environment. Stop buying styrofoam, plastic, and bleached paper, and go with this!;Health_and_Household;0
5;A new favorite fantasy series;The world-building in this novel is simply breathtaking. The author has created a complex magic system and a rich political landscape that feels authentic and lived-in. While the middle section slows down slightly, the climax is absolutely epic. I'm already pre-ordering the next book in the series.;Kindle_Store;1
4;Immersive world-building;I loved the setting! The author spent a lot of time making the planets feel real. My only complaint is the ending felt a little rushed.;Books;1
5;Excellent quality;Very sturdy frame and the lenses are crystal clear.;Clothing_Shoes_and_Jewelry;1
1;Couldn't finish;I keep trying Liz Moores books but there is something that makes me stop reading them. So no more ( moore! ) for me.;Books;0
5;My new favorite appliance;This is my first experience with an air fryer - so I have nothing to compare it with. With that being said, I love this thing! It is very easy to use, very easy to clean and makes our food super crispy without being greasy! I'm about to trade up on one that doubles as a toaster oven because we use it so much - (we also use our toaster oven a lot) - to save counter space. Overall - great product.;Home_and_Kitchen;0
1;Waste of money;I wore these once, washed them on cold/gentle, and the seam in the crotch completely ripped. Absolutely terrible quality. Do not buy.;Clothing_Shoes_and_Jewelry;1
5;Old school;Gold standard, still the best;Health_and_Household;0
5;Game changer!;I use this every single day. Makes wings so crispy!;Home_and_Kitchen;1
1;Don't Buy;24 nails and only the largest and 3 smallest sizes were matches, the rest were different sizes. How does this company figure these are nail sets?;Beauty_and_Personal_Care;0
3;Even better than book 1, but the same flaws dragged it down to 3 star.;"Honestly, I don't like Damian. He's just not a likable MC, and his constant hints that ""Yes, I committed all the terrible things I am accused of."" have gotten sickening. Honestly Chris needed to decide some time ago if Damian is a villain writing a tell-all from prison the day before his execution, or if Damian managed to avoid the ""crow curse"" and become a long standing hero. And then stop with the bloody hints that he's still at best a wild-card/anti-hero.But anti-heroes almost always make terrible main characters. I can't think of any book I've picked up in the last 3 years that managed to make an anti-hero character work well. And Chris is not experienced enough an author to pull it off here.The constant asides hinting about the future returned from book 1, and again often failed to pay off and the events hinted at don't appear in this book.Its still a very entertaining series, but the ambition of the author was too high to have me give it anything more than 3 stars. The flaws bothered me too much.";Books;0
5;very lightweight;Lightweight, but it works great!;Electronics;0
5;Organized at last;This box is huge and the compartments are actually useful. Finally, I can find my screws without dumping the whole thing on the floor.;Tools_and_Home_Improvement;1
4;Very insightful;A bit dense at times and takes a while to get through, but the concepts are fascinating. It changed how I think about my own decision-making.;Kindle_Store;1
5;Nice;We bought the ornament as a gift for Dachsund lovers. It was better than depicted online. Very very nice.;Home_and_Kitchen;0
1;Broke immediately;I've only had this cable for two days and it already stopped working. The connection is flimsy and it just doesn't hold a charge. Terrible quality.;Cell_Phones_and_Accessories;1
5;Best sleep ever;I've struggled with neck pain for years, but this pillow is a total game changer. It supports my head perfectly and doesn't flatten out over time like my old pillows did. I wake up feeling refreshed every morning.;Home_and_Kitchen;1
5;Nakamichi speaker stands;Absolutely perfect fit and extremely well made;Electronics;0
1;Screen issues;Touch screen don’t work well with this case on phone;Cell_Phones_and_Accessories;0
5;Looks good;Nice little glass case for some coins;Home_and_Kitchen;0
5;Good quality;The socks are good quality. I wound up returning because I live in Florida and didn’t realize they were so heavy duty.;Clothing_Shoes_and_Jewelry;0
4;Love the measuring spoons most;I love this set but definitely love the measuring spoons the most.;Home_and_Kitchen;0
5;Saved me a trip to the mechanic;My check engine light came on and I used this to find out it was just a loose gas cap. If I had gone to the shop, they probably would have charged me $100 just for the diagnostic. This tool paid for itself in one use. Very intuitive interface.;Automotive;1
5;My new favorite leggings;These are squat-proof and stay up during my workouts. The fabric is breathable and doesn't pill after washing.;Clothing_Shoes_and_Jewelry;1
5;Smooth processing;This is a great processor it works perfectly I’ve used it over and over I would recommend this product;Home_and_Kitchen;0
1;Would not recommend;Not worth the money it's not in one it has to be put together;Home_and_Kitchen;0
4;Very detailed;A well-researched biography that provides a lot of insight into the man behind the legend. It gets a little slow in the middle sections, but it's worth finishing.;Books;1
5;Best shampoo ever;I've tried so many brands but this one actually leaves my hair soft and manageable without weighing it down.;Beauty_and_Personal_Care;1
1;Constant connection issues;This mouse is unusable. It disconnects every five minutes regardless of how close it is to the receiver. Tried updating drivers, still happens. Returning it immediately.;Electronics;1
5;Life changing;Practical and easy to follow. I've felt much calmer and more focused since applying these techniques to my daily routine.;Kindle_Store;1
3;PT;Good for physical therapy appointment;Clothing_Shoes_and_Jewelry;0
5;Socks;Nice n very well made thanks;Clothing_Shoes_and_Jewelry;0
5;The unit is really worth the money you spent on it;I like the tablet screen quality is great touch screen are always 👌 a Plus the battery it's okay but which it was a little longer. Great for all the games that I play.;Electronics;0
4;Girl Plagued with Darkness and Pain;This is a book that should definitely come with a big time warning at the front, if you are someone who can’t handle violence against women in your reading this book is not for you. Honestly, there are some scenes that were hard for me, it’s truly heartbreaking.Jesse as a character is just heartbreaking. She has not had a good life. She was a normal kid being raised by her grandparents until one day they both die and suddenly she is in foster care. You go along the ride with her throughout the years as one horror show after another comes her way, and you see her personally change with every one. She has no other option but to harden herself or fall to pieces so she builds her walls. She loves art and painting and finds some solace when the local tattoo artist lets her come around and end up being an apprentice.When the book really gets going we have Jesse who is seems to be a magnet for horrible people who hurt her, and she just endures and keeps moving on, until one day she has enough. She has a plan to basically make things better, and oddly she doesn’t have to much a problem making a difference for some people. But this also means she at the center of not one but two motorcycle clubs.Her love interest in this book is much older than her, but honestly it didn’t bother me given how much she has had to grow up and take care of herself her whole life. I didn’t love Dirk, but I did like him, and I think he was a good counterbalance. These two people both has a darkness that plagues them so they have a deep understanding of each other. I liked seeing how everything turns out, and the MC storyline was good for me. I also really liked seeing Jesse start building a family of her own with a bunch of other misfits like her. Jesse evolution makes this book for me.;Kindle_Store;0
5;Sturdy and handy;It was great .;Home_and_Kitchen;0
5;Easy to install we love it;Back door so the dogs can go in and out without opening door. We love it.;Tools_and_Home_Improvement;0
5;Deep clean;Really pulls out the impurities. My pores look much smaller after using it.;Beauty_and_Personal_Care;1
2;Too technical;I thought this was for a general audience, but it's filled with jargon and math that makes it inaccessible to the average reader. Not what I was looking for.;Books;1
5;great product;have bought one for each grandkid for all the things they plug in. they love it.;Electronics;0
5;So emotional;I cried my eyes out. Such a touching story about forgiveness and love. Beautifully written.;Kindle_Store;1
5;So soft;These are the softest sheets I've ever owned. They feel like luxury hotel linens.;Home_and_Kitchen;1
5;pops great!;This is a neat product. Pops the corn well. Popcorn tastes great. I don't add anything to the popper other than the popcorn. Easy to clean, storage is great with the collapsable feature. Love it!;Home_and_Kitchen;0
5;Great quality;Sturdy bowls that don't slip.;Home_and_Kitchen;1
5;Squat proof!;Finally found a pair that isn't see-through. They stay up during my workouts and the fabric is breathable and soft.;Clothing_Shoes_and_Jewelry;1
4;Quality is great! Just too small.;The Purse is smaller than what the Picture showed. The Purse inside the pockets are small. I wish the Purse was Larger. Picture was was a little deceiving for the cost. It's a sturdy Purse, quality is great, just to small.;Clothing_Shoes_and_Jewelry;0
5;Fits 503;Fit model 503 perfectly! Had low flush/ leaking/running condition this kit fixed it right up! Simple install ( buy the tool it's worth it);Tools_and_Home_Improvement;0
5;Exactly what I needed;Great size variety and the lids actually seal tightly.;Home_and_Kitchen;1
1;Doesn't fit;I ordered the correct size for my model but it's too small. The plastic is cheap and it snapped when I tried to put the tablet in. Terrible.;Electronics;1
5;Too cute!;My kids love to play dress up, I mean don't most kids!? LolThey have a lot of options when it comes to costumes, animals, superheroes, etc.My kid wanted a cat version recently so I found this set at a good price, when it came I was happy to see they put an effort into sewing it so it should last thru a lot of playtime!;Clothing_Shoes_and_Jewelry;0
5;Perfect fit;Exactly what I was looking for.;Clothing_Shoes_and_Jewelry;1
5;Great for content creation!;I use this for my TikToks and the lighting is amazing. It has different brightness levels and colors which makes a huge difference in video quality. Highly recommend!;Cell_Phones_and_Accessories;1
5;Very sturdy;I use this for my Zoom calls at work. It holds the phone steady and is easy to adjust to different angles.;Cell_Phones_and_Accessories;1
3;Sags a bit;Using on eufy s40. Its a bit heavy. Plastic clamp is a bit on the weak side and it will sag or droop a little over time. Wish it was metal.;Electronics;0
5;Dried flowers and herbs;Bought these to add to candles and resin art. Loved the scents, came with several different flavors/ aromas that are very pleasing. Good value for the money!;Home_and_Kitchen;0
4;Great Umgee dress;I love Umgee. I have dozens of their dresses. This dress was another great dress. For some odd reason it was much shorter than most of their dresses and I am 5'2. Perhaps I forgot to look at the length. So it was my bad.;Clothing_Shoes_and_Jewelry;0
5;Actually fast;I've tried a few different brands but this one actually supports fast charging without overheating. The braided nylon feels very sturdy and doesn't tangle.;Cell_Phones_and_Accessories;1
5;Fascinating read;I didn't know much about this era, but the author makes the history feel alive. Very well researched and engaging.;Books;1
4;Pretty good;The fit is exactly what I wanted. However, the fabric is a bit thinner than I expected. Still, for the price, it's a solid purchase.;Clothing_Shoes_and_Jewelry;1
2;Doesn't fit right;I bought these as a cheaper alternative to the brand name filters, but they are slightly too small for the housing. I had to use tape to get a proper seal, which probably defeats the purpose of having a high-efficiency filter. Save your money and just buy the original ones.;Health_and_Household;1
3;Too thin;Too thin;Health_and_Household;0
5;Good product;Good product;Health_and_Household;0
5;Perfect;Best fire case in the house;Electronics;0
4;It works okay 900 miles so far;I bought the cable lock for it which doesn’t come with a cable;Automotive;0
5;PERFECT Workout Motivator. Brings Out Inner Strength.;The cut is beautiful....I am a 38DD and currently 155lbs. The large was perfect out of the bag, with about a half inch of room for arms, chest and tummy in case it shrinks a bit, which I expect it to. Nice stretchy material. I WISH this came in more colors as I would definitely order in a rose pink or very light aqua. The white lettering contrasts with the 'angry' message and I think gives more comedic effect that way.;Clothing_Shoes_and_Jewelry;0
5;Great quality;Exactly what I needed. Sturdy and clean.;Health_and_Household;1
5;Amazed!;"I didn't think this would actually work on my grout, but it made my bathroom floor look brand new. I spent hours scrubbing by hand before this; now it takes minutes.";Tools_and_Home_Improvement;1
2;Not real leather;Disappointed. The material feels like plastic and the stitching started coming apart after just two weeks of use. Not worth the money.;Clothing_Shoes_and_Jewelry;1
5;Easy install;No bubbles at all.;Cell_Phones_and_Accessories;1
3;It's okay;It toasts a bit unevenly sometimes, but it's a good size for the price.;Home_and_Kitchen;1
1;Pos;Worked for a week then just ask for you to log in to Amazon constantly... you can’t use certain apps like Spotify if you’re not logged in. POS threw it away.;Electronics;0
1;Corrupted my files;DO NOT BUY. This drive crashed and I lost all my photos.;Electronics;1
5;Perfect for meal prep;These are amazing. The lids seal tightly so nothing leaks in my bag, and they are both microwave and dishwasher safe.;Home_and_Kitchen;1
5;Powers Blink XT2 Outdoors;Bought this to power Blink xt2 outdoor cameras and it works. My setting for continuous motion recording is 60 seconds and it does the job. Previous cord we were using have clips of only 4-10 seconds despite constant motion. Only negative is it is round and when I searched the Answers section someone responded it is flat and I should have dug deeper into the responses which said it is round. I will need to search for more cords that are flat for the camera cords that are going into the house via the window.;Electronics;0
3;Color is okay;The color is beautiful, but it chipped after only two days. I expected it to last longer for the price.;Beauty_and_Personal_Care;1
5;Weak aroma;I should of read the reviews before ordering. Do not buy this product if you want to smell the scent. There is no aroma with these candles.;Health_and_Household;0
5;Delicious recipes;I've tried three of the recipes so far and they are all fantastic. The instructions are clear and the photos are helpful.;Kindle_Store;1
5;Better than the brand name;I was skeptical about switching to bamboo, but these are actually stronger than the traditional paper towels I used to buy. Plus, I feel better knowing they are biodegradable.;Health_and_Household;1
1;Total waste of money;Stopped working after two days. The sensor is erratic and it leaks soap all over the counter. Returning immediately.;Home_and_Kitchen;1
5;Best face brush I've ever had;This is better than the clarisonic and the Olay spin brush. Easy to recharge, makes light therapy super convenient, the pink is so cute!;Beauty_and_Personal_Care;0
5;Comfort in a bra! Yes!;Very comfortable;Clothing_Shoes_and_Jewelry;0
5;Compatible with all screen protectors;I like the recession design a lot as it massively reduces the chance of scratching your Apple Watch. And because of this, it’s fully compatible with most of screen protector, or film I’d rather say. I tried a few different Apple Watch protectors and over time due to the tight fit, they chip off the screen protector. But this elkson one has the raised edge and won’t interfere with the screen protector at all.;Cell_Phones_and_Accessories;0
5;Keeps the rain out;... and dust, mud, whatever.;Electronics;0
4;Just as expected;They are placemats. They look nice and do the job.;Home_and_Kitchen;0
5;Love the health tracking;The heart rate monitor is very accurate compared to my chest strap. The sleep tracking has helped me realize why I've been so tired. Great value.;Electronics;1
3;A bit too bulky;The material is nice and the card slots are useful, but it makes the phone way too wide to fit comfortably in my pocket.;Cell_Phones_and_Accessories;1
5;So soft;Best sheets I've ever owned.;Home_and_Kitchen;1
4;Decent low end projector;Easy to use, pretty good sharp picture! Like any of these low end projectors- this will really only work in the dark. Beyond that the picture is pretty good and I'm still impressed with the quality of the image it projects! Upon turning it on and putting it where you want it- you turn the black dial that's by the projector lens and it adjusts the focus- really easy to focus!SO if you've seen the $2,000 projectors- they project and look better than a lot of tvs! These lower end ones won't give you as bright and vivid as a picture as that. That being said, if this is your price point/ budget then go for it- it's still a really nice quality HD picture you get out of it! We got these to project outside for Halloween props and they work fantastic for that too!;Electronics;0
5;Like walking on clouds;I've tried many brands but these are by far the most supportive for my arches. I use them for my morning jogs and they haven't caused any blisters. Great value for the money.;Clothing_Shoes_and_Jewelry;1
5;nice back color though;almost a little too stiff. To cut and fold;Health_and_Household;0
4;Great straws;Love having them in my purse!;Health_and_Household;0
5;Saved me!;These are thick, well-insulated cables. They started my dead battery in seconds. Definitely a must-have for every trunk.;Automotive;1
4;Very stylish;I love how these look with jeans! They took a few days to break in and were a bit stiff at first, but now they are quite comfortable for daily wear.;Clothing_Shoes_and_Jewelry;1
1;Stopped working;Worked for three days and then the sensor just died. I tried changing the batteries and resetting it, but it's still broken. Very disappointed in the quality.;Health_and_Household;1
1;Total waste of money;"The ""non-stick"" coating started peeling off after the third use! I followed all the care instructions and used silicone utensils. Absolutely terrible quality. Do not buy.";Home_and_Kitchen;1
5;Super Comfy!;I love house slippers, nothing worse than cold feet on the hardwood/tile! These are great, they are priced well, and very comfortable. The bottoms are solid enough that you could go outside in them if you wanted.;Clothing_Shoes_and_Jewelry;0
2;Not accurate;It works, but the readings fluctuate every time I weigh the same item. Not great for baking where precision matters.;Home_and_Kitchen;1
4;Short cord;I like that it keeps everything organized in one spot, I don't like that the cord to plug into the wall is woefully short... You absolutely will need an extension cord to reach an outlet.;Cell_Phones_and_Accessories;0
5;Does what it needs to do;Works well. Able to charge airpods, iphone, and watch simultaneously without issues. Magnets strong enough to securely and safely hold iphone even with a case on. Unobstrusive and blends in with nightstand.;Cell_Phones_and_Accessories;0
5;Sturdy and useful;Exactly what I needed.;Home_and_Kitchen;1
5;Love these for extra storage!!;No regrets on this purchase! I've put a standard stainless steel shower curtain rod through 3 baskets and hung them in my shower so I have extra storage. Love them!!!;Home_and_Kitchen;0
3;Okay, but uncomfortable;They look cute, but they gave me blisters on the first day. I tried wearing them with socks, but it's still not great.;Clothing_Shoes_and_Jewelry;1
1;Terrible smell;I couldn't even get through three days of these. The smell is absolutely nauseating, even though they are capsules. I tried keeping them in the fridge, but it didn't help. Waste of money.;Health_and_Household;1
2;Doesn’t apply to look as shown;The colors are as shown but if you want them to look as shown, you better be prepared for several layers of gel to be on your nails. I am returning these as I don’t find them to be worth it at all. I have much better options for the results I am looking for.;Beauty_and_Personal_Care;0
3;Fun to spin;This adheres to phone nicely plus it's fun to spin but the magnet does not hold on my holder in the car, any bumps and it falls right off...;Cell_Phones_and_Accessories;0
5;Mafia protector yummy goodness;Words cannot describe how much I loved this book.Nikolai is the perfect fierce protector and I am here for all of it.I loved how Nikolai’s family welcomed Abigail with open arms.I had to try so hard not to devour this book in one sitting.;Books;0
5;This watches my heating system;This watches my heating system to show water temperature and water pressure when I am not home. It works and allowed me to return home in time when a relay on a new heating system failed. I have audio turned off to make remote monitoring take less bandwidth. Sound monitoring is off. I set it to 1080P rather than 2K, also to limit bandwidth usage when away. Most Eufy cameras do not give you the recording quality option, but this one does.;Electronics;0
5;Super cute PJs!;Our son adores these pjs! They fit great and aren’t too hot.;Clothing_Shoes_and_Jewelry;0
5;Life changing;This book really changed how I look at my daily habits. The advice is practical, easy to follow, and actually works.;Books;1
5;Easy to use;Cute color! I bought this specifically for the holes to allow airflow to my skin during a workout. The rubber seems more durable than other brands I’ve tried. It is easy to attach and does the trick with adding airflow!;Cell_Phones_and_Accessories;0
5;Worth the wait;I must admit that I hesitated when I saw that the shipping would take longer than 2 days. Thankfully, I tried it anyway and I am so glad that I did. It is really nice quality. The fabric is strong and seems durable, but it's lightweight and comfortable. The stripes are highly reflective for added safety. I had text written on the back, but you could also have a logo added, too. The lettering is clear and easy to read.;Tools_and_Home_Improvement;0
4;Great world building;I really enjoyed the setting and the characters. However, the middle section felt a bit slow and dragged on. Still a solid read.;Books;1
5;Cute and great price;They work perfectly;Home_and_Kitchen;0
4;Outside stuff but;Love this and did amazing in winter monu;Home_and_Kitchen;0
5;Game changer;I noticed a huge difference in my skin texture after just one week of use. It gets deep into the pores and feels like a professional facial every night.;Beauty_and_Personal_Care;1
5;Sturdy work out shorts;Nice fit and comfortable fabric;Clothing_Shoes_and_Jewelry;0
3;Scent is too weak;I love lavender, but these candles barely smell once lit. They look pretty, but I expected more fragrance for the cost.;Health_and_Household;1
1;Cheap plastic junk.;I was really excited to start vlogging, but this tripod is completely unstable. The legs don't lock properly and it tipped over twice during my first recording session. I would highly recommend spending a few more dollars on a brand that actually uses metal parts instead of this flimsy plastic.;Cell_Phones_and_Accessories;1
5;Great size;Perfect for what I needed. Looks;Home_and_Kitchen;0
5;fluffy white short robe;Zipper front, soft, fluffy robe. Machine washed and dried beautifully. No lint. Long sleeves. Pockets that are a comfortable depth and placement. Soft and cozy. I like it. Runs a little large... I sized up thinking I wanted more room - but it's really too big. So I would not size up - possibly size down even - unless you prefer a really loose fit. I'm going back for a second and sizing down. I never hesitate to update my reviews should new info seem useful.;Clothing_Shoes_and_Jewelry;0
5;Great fit.;Well i was sceptical to order these for my nail drill but due to covid19 my local nail supply store has been closed and still is. Glad I took a chance to order these. Came in a nice plastic case to store them in. Will order again. Loved to leopard prints too very fashionable.;Beauty_and_Personal_Care;0
3;Okay for the price;The fit is exactly what I wanted, but after one wash and dry, it shrank about a full size. Now it's a bit too tight.;Clothing_Shoes_and_Jewelry;1
5;Heavy duty;These are sturdy bowls and the airtight lids fit perfectly.;Home_and_Kitchen;1
5;For goumands only.;The saga of 'the Spam Book'. I bought a book for myself, and loaned it to a neighbor who called her daughter-in-law, who borrowed the book and.... So I ordered my own book, AGAIN! They were gifted the book to share.;Books;0
5;Stunning;I get compliments on these every time I wear them. They don't irritate my ears and look much more expensive than they actually are.;Clothing_Shoes_and_Jewelry;1
5;Perfect if you have a 6.0 Powerstroke;Perfect fit for the oil cap on the 6.0 Powerstroke. Worked like it should and is very sturdy.;Automotive;0
5;My husband keeps trying to steal it!!;My husband is an awful pillow snob! He is constantly buying new pillows! I got this one for myself because I tend to sleep very HOT!! And I just couldn't handle his Down Pillow Hand-me-downs. I AM IN LOVE WITH THIS PILLOW!!! It is cool and so comfortable! And it doesn't flatten or lose it shape! It bounces back so quickly that as I toss and turn all night long I am always comfortably supported! I am a tummy sleeper, so finding the right pillow is really difficult for me. But i am in LOVE!! The worst part is, my pillow snob husband is constantly trying to steal this one from me! Back off, jerk! This one's mine!!;Home_and_Kitchen;0
5;Best leggings ever;These are squat-proof and not see-through at all. The waistband stays up during my entire workout. Highly recommend for anyone looking for high-quality gym wear.;Clothing_Shoes_and_Jewelry;1
5;Pure luxury;Absolutely love these sheets. They feel so high-end and stay cool throughout the night.;Home_and_Kitchen;1
5;Outstanding;If possible this was even better than the first. Loved the tie in from the other veil. Waiting eagerly for the next;Kindle_Store;0
5;Stailess, healthier than coated pans;Great little stainless steel, balanced, good weight, frying pan with lide;Home_and_Kitchen;0
2;Disappointing quality;I really wanted to love this kettle because it looks beautiful on my counter, but it stopped heating properly after only two weeks. It also takes forever to boil a small amount of water. For the price, I expected it to last longer. Returning it.;Home_and_Kitchen;1
5;Not thin and cheap, nor thick & gaudy;ADDED: I forgot I got 3 anklets 🙄 I was just wearing one (the thickest of the 3). It comes with a quite delicate one and a medium thickness one, as well!GET. THIS. SET.Adjustable, though I didn't need any adjustment. I just take the 'extra' and add it to the clasp for a dangly loop at the end. Super cute design isn't terribly dainty, so I'm not sure about wearing as an understated accessory with stilettos and dress attire (like the chains that are barely visible and break if you sneeze wrong) but nice enough to wear with casual dress attire or really nice enough to just wear around the house with shorts and a T. I personally don't take mine off.;Clothing_Shoes_and_Jewelry;0
5;Perfect gift;Bought this for my wife's birthday and she absolutely loves it. It looks very elegant and expensive.;Clothing_Shoes_and_Jewelry;1
3;Okay, but flimsy;They hold a lot of stuff, but the lids don't snap on very securely. They're fine for a closet, but not for heavy-duty storage in a garage.;Home_and_Kitchen;1
2;Too clumpy;I tried using this for my fence, but it kept clogging every five minutes. Spent more time cleaning the nozzle than actually painting. Very frustrated with the performance.;Tools_and_Home_Improvement;1
1;Ugly color;Not what I expect;Clothing_Shoes_and_Jewelry;0
5;Absolutely loved it!;A truly heartwarming story about the choices we make. I couldn't put it down and finished it in two sittings. Highly recommend!;Books;1
5;Great quality;Sturdy, easy to clean, and the lids fit perfectly.;Home_and_Kitchen;1
5;Very handy;Helps me hold my phone with one hand.;Cell_Phones_and_Accessories;1
2;Does not pair for stereo as described;The product simply does not work as described. I am very technical and spend an inordinate amount of time trying to get two of the speakers to play simultaneously. I work with Amazon tech-support. I watched YouTube videos. It’s simply does not work.;Electronics;0
3;Color is off;The dress fits well and is very breezy, but the color is more of a dull orange than the bright coral shown in the photos.;Clothing_Shoes_and_Jewelry;1
5;Couple Fights to Save Wildlife;First hand accounts of fight to save endangered wildlife and African preserves from poachers and bribery. Written with both beautiful style and correct terminology for species identified. I found it difficult to put this book down as each chapter was a interesting stand alone story.;Books;0
5;Like a second skin;These are honestly better than the expensive name-brand ones I usually buy. They are completely squat-proof and stay up during my runs without me having to pull them up every five minutes. Highly recommend!;Clothing_Shoes_and_Jewelry;1
3;Does not hold true to its name;Comes out clumpy and flakes off during the day. I look like a raccoon sometimes after a few hours. Not impressed;Beauty_and_Personal_Care;0
5;Just what I needed;I purchased this set of 2 holders to use with my new Apple Tags. I've reached an age where I'm starting to misplace things -- especially my keys and my wallet. Doesn't happen often, but often enough that I'd rather spend a little $$ to be able to quickly locate my errant items.Of course, the tags come just as they are - no way to attach them to anything, so I needed some sort of attachment that would allow them to be attached to my items.These are perfect! Sturdy, easy to attach to the tag, and the split ring is easy to attach to my keychain and the zipper tag on my wallet. The whole process stood less than 5 minutes.No problems so far. Would purchase again if needed.;Electronics;0
5;Life saver;It handles the pet hair way better than my old upright. It gets under the couch easily and the app is very intuitive.;Home_and_Kitchen;1
5;Why do I select correctly withbatteriez but I am not finding how to update my payment method.;they really function as my original batteries function, 40 minutes.;Tools_and_Home_Improvement;0
5;Works well;I use it on my hiking boots.keeps them dry and looking good.;Clothing_Shoes_and_Jewelry;0
1;It didn’t do nothing to my clothes. So disappointed;It didn’t take the wrinkle out. It was just not doing nothing. Waste of money. No matter how much I try to give it another chance it still was a waste. I will give it no star if that was an option;Home_and_Kitchen;0
5;Sharp!;Incredibly sharp and the colors are beautiful.;Home_and_Kitchen;1
4;Nice frames but…;The frames came very well packaged and were also wrapped individually. After unwrapping one of the frames I received a splinter from one of the frame’s back edge. For the most part they are well made and look very nice. Unfortunately there are multiple damaged areas on the back by where the clips are. I’m afraid that the back will rip off and the whole frame will fall off the wall!;Home_and_Kitchen;0
4;Good price point;These are good jeans, comfortable and fit as I expected straight leg. I did cut them, as I wanted a shorter & fraying end;Clothing_Shoes_and_Jewelry;0
5;Fits 2021 Honda CMX1100 Rebel;Easy 10 minute installation. I wore nitrile gloves as to not mess up the plastic.Also available in black and clear.;Automotive;0
1;Extremely uncomfortable;I wore these for maybe an hour and I had blisters immediately. The arch is way too steep and the material feels cheap. I tried to return them but it was a hassle. Avoid these!;Clothing_Shoes_and_Jewelry;1
5;Awesome book;Great read....loved this book.;Books;0
5;Never a Better Toothpaste;Once again Crest comes through with a toothpaste for the times. This really does whiten, I’ve gone through one tube and on my second and I can tell a difference in my teeth. I drink a lot of coffee, tea, Gatorade. Things that can really stain your teeth and I had noticed a problem, now, I can notice a BIG difference. Thanks Crest;Health_and_Household;0
4;A helpful list;Often, on-line, we see sites advocating certain foods. We've to swipe over and over for maximum ad exposure. That's annoying. This book provides such a list, ad free. I wouldn't feel right were I to make a statement that eating x, y, and z results in quick weight loss without definitive proof. It might be that fish is great for that, but what about fish poached in butter at 12 oz per serving? A bibliography with up to date source material would be an asset. I like to know sources for claims. How about simplifying by calling this the Mediterranean diet? Fish, cruciferous vegetables, grapefruit, nuts, yogurt kind of for that rubric. It's nice to see warnings re mercury in larger fish and portion sizes as with nuts. Some are on special dietary plans excluding grapefruit, as GERD diet. Some avoid dairy, dut to lactose intolerance. Some avoid certain cruciferous vegetables due to stomach distress. Some eat oatmeal daily with minimal weight loss, but, possibly, better digestion or lab work results. It's difficult to quantify, since, no one has a diet plan that is verified and recorded daily. Most repeat dieters know that rapid weight loss from sticking to certain, limited foods and low quantities ends up as a springboard for a slow and steady rebound and greater weight gain. This means going back to some method that worked before, vowing to hang in there for the duration, becoming complacent, and restarting with a vengeance. Perhaps, it is better to have a goal of improving health markers, keeping a checklist of selected healthy foods at portion sizes eaten daily, and exercising. In addition, portion sizes and calories county. Plus, slow and steady wins the race.;Kindle_Store;0
5;Perfect;Does exactly what it's supposed to do.;Tools_and_Home_Improvement;1
1;I look weird  in this.;I say this because I'm old and there is no old models showing these suits. I can ware this out because of how it makes my back look big and my legs look even worse.;Clothing_Shoes_and_Jewelry;0
5;Life changer!;I don't know how I lived without this. It handles pet hair perfectly and fits under my sofa. Highly recommend for anyone with dogs!;Home_and_Kitchen;1
5;Like walking on clouds;Best running shoes I've ever owned. Great arch support and very lightweight.;Clothing_Shoes_and_Jewelry;1
5;excellent product;Everything worked and looked great!;Tools_and_Home_Improvement;0
5;Very responsive;The DPI settings are easy to adjust on the fly. It feels lightweight but durable, and the grip is very comfortable for long gaming sessions.;Electronics;1
4;Pretty good;Gives great volume and length. However, it does smudge a little bit under my eyes by the end of the day. Still, it's one of the better ones I've tried.;Beauty_and_Personal_Care;1
4;Cute but runs small;The dress is beautiful and the colors are vibrant. However, I had to order a size up because it's quite tight around the waist. Otherwise, it's a great purchase for the price.;Clothing_Shoes_and_Jewelry;1
1;Terrible;Full of typos and basic information you can find for free on Google. Do not buy this.;Kindle_Store;1
3;It's okay;It toasts evenly, but it takes forever to actually get the bread brown. It's just an average toaster.;Home_and_Kitchen;1
5;Stunning;Bought this as a gift for my wife and she absolutely loves it. Simple, elegant, and looks more expensive than it actually was.;Clothing_Shoes_and_Jewelry;1
5;Best purchase ever;My teeth feel professionally cleaned every time.;Health_and_Household;1
5;eyelash glue;Honestly, it works about as good as any glue - it dries clear and is tacky in about 30 secs. Works as I like.;Beauty_and_Personal_Care;0
2;They rip!;I bought these for kitchen use, but they tear almost every time I put something slightly sharp in them. Disappointed.;Health_and_Household;1
4;Very informative;Great technical depth. The examples are clear, though a few of the code snippets had minor errors. Still a very solid guide for intermediate programmers.;Kindle_Store;1
5;Fast and Accurate;I've compared this to my expensive professional thermometer and the readings are nearly identical. The instant-read feature is amazing, and the display is bright and clear. It has taken the guesswork out of grilling.;Home_and_Kitchen;1
